id,label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year
4744,0,The Cougar Approach to In-Network Query Processing in Sensor Networks,"Johannes Gehrke, Yong Yao",SIGMOD Record,2002,QBI: query by icons,"Antonio Massari, Stefano Pavani, Lorenzo Saladini, Panos K. Chrysanthis",International Conference on Management of Data,1995
3861,0,Database Issues in Telecommunications Network Management,Ilsoo Ahn,SIGMOD Conference,1994,An annotated bibliography of benchmarks for object databases,Akmal B. Chaudhri,ACM SIGMOD Record ,1995
5670,0,Metadata for Mixed-Media Access,"Julian Kupiec, Jan O. Pedersen, Lynn Wilcox, Marti A. Hearst, Francine Chen",SIGMOD Record,1994,Safe stratified Datalog with integer order does not have syntax,"Alexei P. Stolboushkin, Michael A. Taitslin",ACM Transactions on Database Systems (TODS) ,1998
3535,0,SONAR: System for Optimized Numeric AssociationRules,"Takeshi Tokuyama, Takeshi Fukuda, Yasuhiko Morimoto, Shinichi Morishita",SIGMOD Conference,1996,Optimizing disjunctive queries with expensive predicates,"A. Kemper, G. Moerkotte, K. Peithner, M. Steinbrunn",International Conference on Management of Data,1994
8431,0,MiniCon: A scalable algorithm for answering queries using views,"Rachel Pottinger, Alon Y. Halevy",VLDB J.,2001,An introduction to deductive database languages and systems,"Kotagiri Ramamohanarao, James Harland",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
3903,0,Practical Predicate Placement,Joseph M. Hellerstein,SIGMOD Conference,1994,Low-Cost Compensation-Based Query Processing,"&#216;ystein Gr&#248;vlen, Svein-Olaf Hvasshovd, &#216;ystein Torbj&#248;rnsen",Very Large Data Bases,1998
546,1,AlphaSort: A RISC Machine Sort,"David B. Lomet, Jim Gray, Zarka Cvetanovic, Chris Nyberg, Tom Barclay",SIGMOD Conference,1994,AlphaSort: a RISC machine sort,"Chris Nyberg, Tom Barclay, Zarka Cvetanovic, Jim Gray, Dave Lomet",International Conference on Management of Data,1994
6137,0,Approximate Query Processing: Taming the TeraBytes,"Minos N. Garofalakis, Phillip B. Gibbons",VLDB,2001,Experiences in Federated Databases: From IRO-DB to MIRO-Web,"Peter Fankhauser, Georges Gardarin, M. Lopez, J. Mu&#241;oz, Anthony Tomasic",Very Large Data Bases,1998
1795,1,The X-tree : An Index Structure for High-Dimensional Data,"Hans-Peter Kriegel, Stefan Berchtold, Daniel A. Keim",VLDB,1996,The X-tree: An Index Structure for High-Dimensional Data,"Stefan Berchtold, Daniel A. Keim, Hans-Peter Kriegel",Very Large Data Bases,1996
5003,0,Comparative Analysis of Six XML Schema Languages,"Dongwon Lee, Wesley W. Chu",SIGMOD Record,2000,Independence is good: dependency-based histogram synopses for high-dimensional data,"Amol Deshpande, Minos Garofalakis, Rajeev Rastogi",International Conference on Management of Data,2001
8398,0,Exploiting early sorting and early partitioning for decisionsupport query processing,"Jens Clau?en, Christian Wiesner, Donald Kossmann, Alfons Kemper",VLDB J.,2000,Mining Surprising Patterns Using Temporal Description Length,"Soumen Chakrabarti, Sunita Sarawagi, Byron Dom",Very Large Data Bases,1998
4916,0,Wrapping Web Data into XML,"David Buttler, Wei Han, Calton Pu",SIGMOD Record,2001,Communication-efficient distributed mining of association rules,"Assaf Schuster, Ran Wolff",International Conference on Management of Data,2001
4960,0,Report on XEWA-00: The XML Enabled Wide-Area Searches for Bioinformatics Workshop,Terence Critchlow,SIGMOD Record,2001,DEC data distributor: for data replication and data warehousing,Daniel J. Dietterich,International Conference on Management of Data,1994
7128,0,Massive Stochastic Testing of SQL,Donald R. Slutz,VLDB,1998,Processing Object-Oriented Queries with Invertible Late Bound Functions,"Staffan Flodin, Tore Risch",Very Large Data Bases,1995
7918,0,New Concurrency Control Algorithms for Accessing and Compacting B-Trees,"Andrea Zisman, V. W. Setzer",VLDB,1994,Compressing SQL workloads,"Surajit Chaudhuri, Ashish Kumar Gupta, Vivek Narasayya",International Conference on Management of Data,2002
5943,0,Safe Query Languages for Constraint Databases,Peter Z. Revesz,ACM Trans. Database Syst.,1998,An access control model supporting periodicity constraints and temporal reasoning,"Elisa Bertino, Claudio Bettini, Elena Ferrari, Pierangela Samarati",ACM Transactions on Database Systems (TODS) ,1998
3288,0,On-Line Warehouse View Maintenance,"Jennifer Widom, Dallan Quass",SIGMOD Conference,1997,LH*RS: a high-availability scalable distributed data structure using Reed Solomon Codes,"Witold Litwin, Thomas Schwarz",International Conference on Management of Data,2000
3312,0,Query Optimization at the Crossroads (Panel),Surajit Chaudhuri,SIGMOD Conference,1997,Secure buffering in firm real-time database systems,"Binto George, Jayant R. Haritsa",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000
4241,0,XQuery: A Query Language for XML,Donald D. Chamberlin,SIGMOD Conference,2003,Conceptual modeling and specification generation for B2B business processes based on ebXML,HyoungDo Kim,ACM SIGMOD Record ,2002
4240,0,The Lowell Report,"Hans-J?rg Schek, Michael Stonebraker, Jim Gray, Jeffrey D. Ullman",SIGMOD Conference,2003,An overview of data warehousing and OLAP technology,"Surajit Chaudhuri, Umeshwar Dayal",ACM SIGMOD Record ,1997
1548,1,Exploiting Versions for Handling Updates in Broadcast Disks,"Evaggelia Pitoura, Panos K. Chrysanthis",VLDB,1999,Exploiting Versions for Handling Updates in Broadcast Disks,"Evaggelia Pitoura, Panos K. Chrysanthis",Very Large Data Bases,1999
6404,0,Tavant System Architecture for Sell-side Channel Management,"Subbu N. Subramanian, Srinivasa Narayanan",VLDB,2001,Loading a Cache with Query Results,"Laura M. Haas, Donald Kossmann, Ioana Ursu",Very Large Data Bases,1999
1911,1,The Oracle Warehouse,Gary Hallmark,VLDB,1995,The Oracle Warehouse,Gary Hallmark,Very Large Data Bases,1995
8618,0,The PointCast Network,"Vibha Dayal, Satish Ramakrishnan",SIGMOD Conference,1998,XPath processing in a nutshell,"Georg Gottlob, Christoph Koch, Reinhard Pichler",ACM SIGMOD Record ,2003
6863,0,Relational Databases for Querying XML Documents: Limitations and Opportunities,"Jeffrey F. Naughton, Kristin Tufte, Chun Zhang, Gang He, David J. DeWitt, Jayavel Shanmugasundaram",VLDB,1999,The active database management system manifesto: a rulebase of ADBMS features,Corporate Act-Net Consortium,ACM SIGMOD Record ,1996
4872,0,Special Issue on Data Mining for Intrusion Detection and Threat Analysis - Guest Editor's Introduction,Daniel Barbar?,SIGMOD Record,2001,Semantic integration of environmental models for application to global information systems and decision-making,D. Scott Mackay,ACM SIGMOD Record ,1999
5040,0,Comparative Analysis of Five XML Query Languages,"Angela Bonifati, Stefano Ceri",SIGMOD Record,2000,Is Web-site Management a Database Problem?,"Daniela Florescu, Alon Y. Levy, Dan Suciu",Very Large Data Bases,1998
3987,0,Quest: A Project on Database Mining,"Ramakrishnan Srikant, Balakrishna R. Iyer, Christos Faloutsos, Arun N. Swami, H. Miranda, Sakti P. Ghosh, A. Mahboob, Maurice A. W. Houtsma, Michael J. Carey, Tomasz Imielinski, Rakesh Agrawal",SIGMOD Conference,1994,Improving OLTP data quality using data warehouse mechanisms,"Matthias Jarke, Christoph Quix, Guido Blees, Dirk Lehmann, Gunter Michalk, Stefan Stierl",International Conference on Management of Data,1999
3043,0,Query Flocks: A Generalization of Association-Rule Mining,"Chris Clifton, Svetlozar Nestorov, Rajeev Motwani, Shalom Tsur, Jeffrey D. Ullman, Arnon Rosenthal, Serge Abiteboul",SIGMOD Conference,1998,INSITE: A Tool for Interpreting Users? Interaction with a Web Space,"Cyrus Shahabi, Adil Faisal, Farnoush Banaei Kashani, Jabed Faruque",Very Large Data Bases,2000
3241,0,Improved Query Performance with Variant Indexes,"Patrick E. O'Neil, Dallan Quass",SIGMOD Conference,1997,Turbo-charging vertical mining of large databases,"Pradeep Shenoy, Jayant R. Haritsa, S. Sundarshan, Gaurav Bhalotia, Mayank Bawa, Devavrat Shah",International Conference on Management of Data,2000
6950,0,Diag-Join: An Opportunistic Join Algorithm for 1:N Relationships,"Sven Helmer, Guido Moerkotte, Till Westmann",VLDB,1998,Dynamic buffer allocation in video-on-demand systems,"Sang-Ho Lee, Kyu-Young Whang, Yang-Sae Moon, Il-Yeol Song",International Conference on Management of Data,2001
4231,0,PLASTIC: Reducing Query Optimization Overheads through Plan Recycling,"Jayant R. Haritsa, Vibhuti S. Sengar",SIGMOD Conference,2003,Data management issues in electronic commerce,M. Tamer &#214;zsu,International Conference on Management of Data,1999
5492,0,Workshop Report: The First International Workshop on Active and Real-Time Database Systems (ARTDB-95),"Mikael Berndtsson, J?rgen Hansson",SIGMOD Record,1996,Compressing SQL workloads,"Surajit Chaudhuri, Ashish Kumar Gupta, Vivek Narasayya",International Conference on Management of Data,2002
1121,1,Improving Timeliness in Real-Time Secure Database Systems,"Sang Hyuk Son, Rasikan David, Bhavani M. Thuraisingham",SIGMOD Record,1996,Improving timeliness in real-time secure database systems,"Sang H. Son, Rasikan David, Bhavani Thuraisingham",ACM SIGMOD Record ,1996
8651,0,Environment Information Systems - Guest Editor's Foreword,Oliver G?nther,SIGMOD Record,1997,Towards self-tuning data placement in parallel database systems,"Mong Li Lee, Masaru Kitsuregawa, Beng Chin Ooi, Kian-Lee Tan, Anirban Mondal",International Conference on Management of Data,2000
7507,0,Object Fusion in Mediator Systems,"Yannis Papakonstantinou, Hector Garcia-Molina, Serge Abiteboul",VLDB,1996,Change-Centric Management of Versions in an XML Warehouse,"Am&#233;lie Marian, Serge Abiteboul, Gregory Cobena, Laurent Mignet",Very Large Data Bases,2001
523,1,The REACH Active OODBMS,"Alin Deutsch, J?rgen Zimmermann, M. Higa, Alejandro P. Buchmann",SIGMOD Conference,1995,The REACH active OODBMS,"A. P. Buchmann, A. Deutsch, J. Zimmermann, M. Higa",International Conference on Management of Data,1995
3468,0,Providing Better Support for a Class of Decision Support Queries,"Antonio Badia, Dirk Van Gucht, Sudhir Rao",SIGMOD Conference,1996,Why and how to benchmark XML databases,"Albrecht Schmidt, Florian Waas, Martin Kersten, Daniela Florescu, Michael J. Carey, Ioana Manolescu, Ralph Busse",ACM SIGMOD Record ,2001
3293,0,Temporal Aggregation in Active Database Rules,"Iakovos Motakis, Carlo Zaniolo",SIGMOD Conference,1997,Going public: open-source databases and database research,Philippe Bonnet,International Conference on Management of Data,2002
4636,0,Peer-to-peer: harnessing the power of disruptive technologies,Mario A. Nascimento,SIGMOD Record,2003,Self-similarity in the Web,"Stephen Dill, Ravi Kumar, Kevin S. McCurley, Sridhar Rajagopalan, D. Sivakumar, Andrew Tomkins",Very Large Data Bases,2001
3032,0,amdb: An Access Method Debugging Tool,"Joseph M. Hellerstein, Mehul A. Shah, Marcel Kornacker",SIGMOD Conference,1998,Data Warehouse Configuration,"Dimitri Theodoratos, Timos K. Sellis",Very Large Data Bases,1997
603,1,The ORES Temporal Database Management System,"Babis Theodoulidis, George Karvelis, Jayant Chaudhary, Aziz Ait-Braham, Simon Sou, George Andrianopoulos",SIGMOD Conference,1994,The ORES temporal database management system,"Babis Theodoulidis, Aziz Ait-Braham, George Andrianopoulos, Jayant Chaudhary, George Karvelis, Simon Sou",International Conference on Management of Data,1994
8150,0,Maintenance of Implication Integrity Constraints Under Updates to Constraints,"Naci Ishakbeyoglu, Z. Meral ?zsoyoglu",VLDB J.,1998,Efendi: federated database system of Cadlab,"E. Radeke, R. B&#246;ttger, B. Burkert, Y. Engel, G. Kachel, S. Kolmschlag, D. Nolte",International Conference on Management of Data,1995
6333,0,Views in a Large Scale XML Repository,"Dan Vodislav, Sophie Cluet, Pierangelo Veltri",VLDB,2001,Scientific Databases - State of the Art and Future Directions,"Maria Zemankova, Yannis E. Ioannidis",Very Large Data Bases,1994
7531,0,SPRINT: A Scalable Parallel Classifier for Data Mining,"John C. Shafer, Rakesh Agrawal, Manish Mehta",VLDB,1996,Object Fusion in Mediator Systems,"Yannis Papakonstantinou, Serge Abiteboul, Hector Garcia-Molina",Very Large Data Bases,1996
4527,0,Power efficient data gathering and aggregation in wireless sensor networks,"Ibrahim Korpeoglu, H?seyin ?zg?r Tan",SIGMOD Record,2003,Promises and Realities of Active Database Systems,"Eric Simon, Angelika Kotz Dittrich",Very Large Data Bases,1995
6647,0,The TreeScape System: Reuse of Pre-Computed Aggregates over Irregular OLAP Hierarchies,"Curtis E. Dyreson, Torben Bach Pedersen, Christian S. Jensen",VLDB,2000,Constructing Efficient Decision Trees by Using Optimized Numeric Association Rules,"Takeshi Fukuda, Yasuhiko Morimoto, Shinichi Morishita, Takeshi Tokuyama",Very Large Data Bases,1996
7810,0,A Top-Down Approach for Two Level Serializability,"N. L. Belkhodja, Mourad Ouzzani, M. A. Atroun",VLDB,1994,Database research at Arizona State University,"Susan D. Urban, Suzanne W. Dietrich, Forouzan Golshani",ACM SIGMOD Record ,1996
6715,0,"Toto, We're Not in Kansas Anymore: On Transitioning from Research to the Real (Invited Industrial Talk)",Michael J. Carey,VLDB,2000,Deadlock detection in distributed database systems: a new algorithm and a comparative performance analysis,"Natalija Krivokapi&#263;, Alfons Kemper, Ehud Gudes",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1999
1825,1,Practical Issues with Commercial Use of Federated Databases,Jim Kleewein,VLDB,1996,Practical Issues with Commercial Use of Federated Databases,Jim Kleewein,Very Large Data Bases,1996
848,1,Book Review Column,Karl Aberer,SIGMOD Record,2002,Book review column,Karl Aberer,ACM SIGMOD Record ,2002
8131,0,Enhanced Abstract Data Types in Object-Relational Databases,Praveen Seshadri,VLDB J.,1998,Advances in databases and information systems: report of 5th East European Conference ADBIS'2001,"Albertas Caplinskas, Johann Eder, Olegas Vasilecas",ACM SIGMOD Record ,2002
4777,0,Book Review Column,Karl Aberer,SIGMOD Record,2002,Integrating replacement policies in StorM: an extensible approach,"Chong Leng Goh, Beng Chin Ooi, Stephane Bressan, Kian-Lee Tan",International Conference on Management of Data,2000
227,1,The Need for Distributed Asynchronous Transactions,"Lyman Do, Prabhu Ram, Pamela Drew",SIGMOD Conference,1999,The need for distributed asynchronous transactions,"Lyman Do, Prabhu Ram, Pamela Drew",International Conference on Management of Data,1999
6209,0,An Evaluation of Generic Bulk Loading Techniques,"Jochen Van den Bercken, Bernhard Seeger",VLDB,2001,Coordinating backup/recovery and data consistency between database and file systems,"Suparna Bhattacharya, C. Mohan, Karen W. Brannon, Inderpal Narang, Hui-I Hsiao, Mahadevan Subramanian",International Conference on Management of Data,2002
2945,0,Efficient Mid-Query Re-Optimization of Sub-Optimal Query Execution Plans,"David J. DeWitt, Navin Kabra",SIGMOD Conference,1998,Ensuring relaxed atomicity for flexible transactions in multidatabase systems,"Aidong Zhang, Marian Nodine, Bharat Bhargava, Omran Bukhres",International Conference on Management of Data,1994
8482,0,Lineage tracing for general data warehouse transformations,"Jennifer Widom, Yingwei Cui",VLDB J.,2003,GEA: a toolkit for gene expression analysis,"Jessica M. Phan, Raymond Ng",International Conference on Management of Data,2002
8264,0,A Taxonomy of Correctness Criteria in Database Applications,"Krithi Ramamritham, Panos K. Chrysanthis",VLDB J.,1996,Things every update replication customer should know (abstract),Rob Goldring,International Conference on Management of Data,1995
1146,1,Design and User Testing of a Multi-Paradigm Query Interface to an Object-Oriented Database,"Dac Khoa Doan, Alistair C. Kilgour, Norman W. Paton",SIGMOD Record,1995,Design and user testing of a multi-paradigm query interface to an object-oriented database,"Dac Khoa Doan, Norman W. Paton, Alistair Kilgour",ACM SIGMOD Record ,1995
7780,0,OS Support for VLDBs: Unix Enhancements for the Teradata Data Base,"Sorana Rabinovici, John Catozzi",VLDB,1995,Adapting materialized views after redefinitions,"Ashish Gupta, Inderpal S. Mumick, Kenneth A. Ross",International Conference on Management of Data,1995
2404,0,The Network is the Database: Data Management for Highly Distributed Systems,"Michael J. Wynblatt, Julio C. Navas",SIGMOD Conference,2001,Query optimization in compressed database systems,"Zhiyuan Chen, Johannes Gehrke, Flip Korn",International Conference on Management of Data,2001
2789,0,Selectivity Estimation in Spatial Databases,"Viswanath Poosala, Sridhar Ramaswamy, Swarup Acharya",SIGMOD Conference,1999,MIL primitives for querying a fragmented world,"Peter A. Boncz, Martin L. Kersten",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1999
